Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Churn,Days_Since_Last_Login,Customer_Value,Churn_Probability,Risk_Level,Customer_Value_Group,Customer_Segment,Retention_Priority,Recommended_Action,Priority_Score
CUST139360,34.0,Female,Kolkata,56.0,One Year,Standard,837.46,46911.67,UPI,Cable,17.0,3.0,1.0,21.8,0,37.0,46911.67,0.4058555,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.41327713345652595
CUST145454,31.0,Male,Pune,16.0,Month-to-Month,Standard,783.81,13568.6,Net Banking,Mobile Data,17.0,4.0,1.0,65.8,1,12.0,13568.6,0.53692067,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.413207609663388
CUST146367,44.0,Male,Mumbai,59.0,Two Year,Standard,811.38,49723.21,UPI,Mobile Data,13.0,2.0,0.0,52.4,1,86.0,49723.21,0.39462453,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4131574239322088
CUST138152,18.0,Male,Hyderabad,19.0,Two Year,Standard,746.15,16063.01,Debit Card,Fiber,7.0,3.0,0.0,52.6,1,42.0,16063.01,0.5264639,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.41275662048914796
CUST130435,35.0,Male,Kochi,58.0,Month-to-Month,Standard,805.87,50746.14,Auto Debit,Fiber,12.0,3.0,0.0,39.6,1,26.0,50746.14,0.3898909,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4126606726188352
CUST122743,60.0,Female,Delhi,36.0,Month-to-Month,Standard,808.46,28831.54,Debit Card,Fiber,15.0,3.0,0.0,27.3,0,57.0,28831.54,0.47601217,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.41260044058244877
CUST128511,64.0,Female,Pune,50.0,One Year,Standard,800.71,43594.96,UPI,DSL,10.0,4.0,0.0,68.8,1,23.0,43594.96,0.41771185,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4124435186625919
CUST128822,38.0,Female,Hyderabad,65.0,Two Year,Standard,711.77,46176.63,Debit Card,Fiber,3.0,4.0,2.0,42.4,1,72.0,46176.63,0.4074195,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4123478796606385
CUST118660,52.0,Female,Bengaluru,26.0,Month-to-Month,Standard,738.95,19302.47,Auto Debit,Fiber,7.0,3.0,0.0,57.2,1,18.0,19302.47,0.5128958,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4121792837293942
CUST145020,62.0,Female,Ahmedabad,39.0,Two Year,Standard,732.61,26503.09,Net Banking,DSL,0.0,1.0,0.0,41.9,0,69.0,26503.09,0.4844943,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4121262234229329
CUST111576,65.0,Male,Pune,2.0,Month-to-Month,Standard,737.35,1489.37,Auto Debit,,9.0,0.0,2.0,5.0,0,70.0,1489.37,0.58250576,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4118552359093798
CUST114405,68.0,Female,Hyderabad,1.0,Two Year,Standard,764.5,767.48,UPI,DSL,14.0,3.0,1.0,62.1,0,70.0,767.48,0.58463943,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.41136097747277894
CUST132550,33.0,Female,Bengaluru,1.0,Month-to-Month,Standard,780.06,723.24,Auto Debit,Mobile Data,12.0,2.0,0.0,18.2,0,49.0,723.24,0.5844563,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.41111097625556886
CUST144247,48.0,Male,Jaipur,60.0,Month-to-Month,Standard,824.66,48255.04,Net Banking,DSL,14.0,1.0,1.0,49.6,1,29.0,48255.04,0.39725444,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.41095554824259717
CUST123828,33.0,Female,Delhi,46.0,Month-to-Month,Standard,736.12,31470.56,Cash,Fiber,10.0,2.0,3.0,41.1,0,51.0,31470.56,0.46327236,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.410949536844119
CUST140572,37.0,Female,Bengaluru,45.0,Month-to-Month,Standard,842.05,34829.8,Net Banking,Mobile Data,13.0,1.0,1.0,12.2,0,12.0,34829.8,0.44958478,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.41061837703414306
CUST140572,37.0,Female,Bengaluru,45.0,Month-to-Month,Standard,842.05,34829.8,Net Banking,Mobile Data,13.0,1.0,1.0,12.2,0,12.0,34829.8,0.44958478,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.41061837703414306
CUST121338,28.0,Male,Delhi,13.0,Month-to-Month,Standard,780.07,9442.56,Cash,Mobile Data,16.0,2.0,1.0,52.5,1,48.0,9442.56,0.5489604,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.41027377258656256
CUST120905,36.0,Female,Chennai,35.0,Month-to-Month,Standard,786.38,24368.82,Credit Card,Fiber,10.0,1.0,0.0,39.5,1,72.0,24368.82,0.4899961,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4101004578383516
CUST141514,70.0,Male,Bengaluru,36.0,One Year,Standard,812.63,25604.27,Debit Card,Cable,17.0,1.0,3.0,30.6,0,23.0,25604.27,0.48309663,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40867280825087016
CUST137965,44.0,Other,Hyderabad,7.0,Month-to-Month,,759.35,4606.52,UPI,Fiber,14.0,2.0,0.0,43.6,1,80.0,4606.52,0.5655167,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4085464241406194
CUST139037,57.0,Female,Kolkata,52.0,One Year,Standard,792.45,47383.88,UPI,Fiber,9.0,2.0,1.0,42.0,0,17.0,47383.88,0.396281,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40787527914250493
CUST142922,22.0,Male,Mumbai,29.0,Month-to-Month,Standard,793.25,24929.8,Net Banking,DSL,13.0,2.0,0.0,53.2,1,,24929.8,0.48454967,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4078326781184721
CUST102457,66.0,Female,Mumbai,47.0,Month-to-Month,Standard,876.72,35697.42,Net Banking,Fiber,23.0,2.0,0.0,46.3,0,51.0,35697.42,0.44180062,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40755859030419994
CUST102457,66.0,Female,Mumbai,47.0,Month-to-Month,Standard,876.72,35697.42,Net Banking,Fiber,23.0,2.0,0.0,46.3,0,51.0,35697.42,0.44180062,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40755859030419994
CUST106057,18.0,Female,Jaipur,45.0,Month-to-Month,Standard,775.35,33083.92,Auto Debit,DSL,11.0,0.0,1.0,6.6,0,54.0,33083.92,0.45205328,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40753880489627675
CUST114617,62.0,Female,Bengaluru,21.0,Month-to-Month,Standard,727.0,16244.66,Auto Debit,DSL,7.0,0.0,0.0,67.3,0,88.0,16244.66,0.51805454,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.40737026609908994
CUST145152,54.0,Female,Kochi,20.0,Two Year,Standard,772.03,17439.07,Auto Debit,Fiber,13.0,2.0,1.0,58.7,0,63.0,17439.07,0.5132069,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4072658998847134
CUST143491,25.0,Male,Kolkata,16.0,Month-to-Month,Standard,764.51,11017.41,UPI,DSL,11.0,2.0,1.0,53.4,0,30.0,11017.41,0.5383517,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.40718427351453546
CUST137052,41.0,Female,Hyderabad,36.0,Month-to-Month,Standard,799.62,27438.34,Net Banking,DSL,18.0,1.0,0.0,70.3,1,72.0,27438.34,0.4734515,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40697159621450635
CUST103562,27.0,Male,Ahmedabad,60.0,Month-to-Month,Standard,808.71,48676.07,UPI,Fiber,14.0,3.0,0.0,69.0,0,52.0,48676.07,0.38967535,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4068095374220545
CUST132344,22.0,Male,Kochi,9.0,Month-to-Month,Standard,805.31,,Debit Card,DSL,14.0,1.0,1.0,52.2,0,20.0,0.0,0.5810864,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.40676048398017883
CUST135224,49.0,Male,Jaipur,42.0,Month-to-Month,Standard,818.26,36825.59,Net Banking,Cable,14.0,1.0,2.0,70.6,0,3.0,36825.59,0.43593988,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40656264632122635
CUST128173,61.0,Male,Jaipur,18.0,Month-to-Month,Standard,742.39,14495.73,UPI,Fiber,14.0,1.0,1.0,44.9,0,81.0,14495.73,0.5233693,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4062746699905747
CUST133780,63.0,Female,Mumbai,37.0,Month-to-Month,Standard,844.96,29311.43,Credit Card,,17.0,3.0,0.0,69.0,0,14.0,29311.43,0.4649992,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40621283302801203
CUST143859,22.0,Male,Kochi,10.0,Month-to-Month,Standard,793.58,9008.0,Auto Debit,Fiber,17.0,2.0,1.0,48.9,1,16.0,9008.0,0.5448479,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4061983915769208
CUST132357,19.0,Male,Ahmedabad,62.0,One Year,Standard,818.28,46869.71,Credit Card,,9.0,1.0,0.0,43.0,0,70.0,46869.71,0.39504862,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40559674764650533
CUST124837,69.0,Male,Kochi,69.0,Month-to-Month,Standard,745.73,52871.0,Auto Debit,Fiber,9.0,3.0,0.0,23.8,0,79.0,52871.0,0.37131855,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.405511153789327
CUST131481,54.0,Female,Ahmedabad,30.0,Month-to-Month,Standard,747.58,21844.17,UPI,DSL,6.0,2.0,0.0,41.6,1,33.0,21844.17,0.49326554,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.405437038010454
CUST131481,54.0,Female,Ahmedabad,30.0,Month-to-Month,Standard,747.58,21844.17,UPI,DSL,6.0,2.0,0.0,41.6,1,33.0,21844.17,0.49326554,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.405437038010454
CUST131481,54.0,Female,Ahmedabad,30.0,Month-to-Month,Standard,747.58,21844.17,UPI,DSL,6.0,2.0,0.0,41.6,1,33.0,21844.17,0.49326554,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.405437038010454
CUST131481,54.0,Female,Ahmedabad,30.0,Month-to-Month,Standard,747.58,21844.17,UPI,DSL,6.0,2.0,0.0,41.6,1,33.0,21844.17,0.49326554,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.405437038010454
CUST118573,53.0,Female,Jaipur,32.0,Month-to-Month,Standard,784.17,27982.03,UPI,Cable,19.0,2.0,1.0,32.7,1,61.0,27982.03,0.4689823,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.405340288412731
CUST114728,65.0,Male,Delhi,24.0,Month-to-Month,Standard,751.27,18005.22,Credit Card,Fiber,11.0,4.0,1.0,43.5,0,7.0,18005.22,0.50808907,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4052424006563077
CUST103992,61.0,Female,Kolkata,9.0,Month-to-Month,Standard,782.06,7077.19,Debit Card,Fiber,12.0,1.0,0.0,35.7,1,76.0,7077.19,0.55082047,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4050624076820821
CUST123064,20.0,Female,Bengaluru,38.0,Two Year,Standard,853.91,27815.07,Auto Debit,Mobile Data,17.0,2.0,1.0,42.3,0,17.0,27815.07,0.46912688,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4049817478743676
CUST124516,18.0,Female,Ahmedabad,59.0,Two Year,Standard,703.73,42143.29,UPI,Fiber,1.0,3.0,0.0,41.3,0,85.0,42143.29,0.41239932,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40472733572959524
CUST110784,40.0,Female,Hyderabad,26.0,Month-to-Month,Standard,770.29,19231.79,Auto Debit,DSL,8.0,1.0,0.0,25.5,0,44.0,19231.79,0.50238216,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.40462509151873804
CUST140043,39.0,Male,Kolkata,49.0,One Year,Standard,809.51,44746.22,UPI,Fiber,21.0,2.0,1.0,31.5,0,64.0,44746.22,0.4018961,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4045426284010869
CUST107067,18.0,Female,Kolkata,1.0,Month-to-Month,Basic,728.64,797.46,UPI,Cable,7.0,2.0,0.0,46.2,1,64.0,797.46,0.57461834,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4044287506310229
CUST142540,34.0,Female,Kochi,22.0,Month-to-Month,Standard,794.46,15166.49,UPI,Fiber,15.0,4.0,1.0,32.6,1,5.0,15166.49,0.51801234,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4043718303317838
CUST142458,19.0,Female,Kolkata,11.0,One Year,Standard,799.21,8042.41,UPI,,13.0,2.0,1.0,31.5,1,14.0,8042.41,0.54504246,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4036756923208436
CUST139830,30.0,Female,Mumbai,43.0,One Year,Standard,790.52,35071.31,Credit Card,Fiber,11.0,0.0,2.0,,0,34.0,35071.31,0.43837544,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40343687653482807
CUST123674,48.0,Female,Kochi,70.0,Two Year,Standard,609.14,43127.23,Net Banking,DSL,3.0,1.0,1.0,51.9,0,80.0,43127.23,0.406478,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40329182425682897
CUST123674,48.0,Female,Kochi,70.0,Two Year,Standard,,43127.23,Net Banking,DSL,3.0,1.0,1.0,51.9,0,80.0,43127.23,0.406478,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40329182425682897
CUST113846,42.0,Male,Delhi,60.0,Month-to-Month,Standard,752.96,42802.01,Cash,DSL,,2.0,0.0,51.5,0,49.0,42802.01,0.40688515,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4026813119634434
CUST113846,42.0,Male,Delhi,60.0,Month-to-Month,Standard,752.96,42802.01,Cash,DSL,0.0,2.0,0.0,51.5,0,49.0,42802.01,0.40688515,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4026813119634434
CUST100187,27.0,Female,Mumbai,49.0,Two Year,Standard,808.42,43445.44,Credit Card,DSL,16.0,1.0,1.0,59.7,0,69.0,43445.44,0.404013,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4024425978232574
CUST100898,21.0,Female,Bengaluru,61.0,One Year,Standard,763.26,41616.15,Cash,Fiber,11.0,3.0,2.0,37.6,1,37.0,41616.15,0.41093743,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4022524548893163
CUST125712,54.0,Female,Delhi,57.0,Month-to-Month,Standard,793.24,45632.83,Debit Card,Mobile Data,12.0,2.0,0.0,48.9,1,62.0,45632.83,0.39493242,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4021094838213619
CUST134000,50.0,Male,Bengaluru,68.0,One Year,Standard,798.25,59300.03,Auto Debit,DSL,13.0,2.0,1.0,28.3,0,56.0,59300.03,0.34040126,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40157234157233745
CUST138689,54.0,Female,Delhi,26.0,Month-to-Month,Standard,774.38,19412.04,Credit Card,Fiber,11.0,3.0,0.0,68.8,0,9.0,19412.04,0.4966841,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4011328131191174
CUST104010,24.0,Male,Pune,61.0,One Year,Standard,767.38,48584.71,Cash,Cable,7.0,2.0,0.0,70.4,0,66.0,48584.71,0.38160175,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40090646025455184
CUST118898,32.0,Male,Kochi,39.0,Month-to-Month,Standard,731.22,32392.75,Credit Card,Cable,7.0,1.0,1.0,46.5,0,58.0,32392.75,0.44479653,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.40055581911965626
CUST126223,38.0,Female,Kolkata,3.0,Month-to-Month,Standard,721.42,1984.47,UPI,DSL,2.0,0.0,0.0,57.7,0,57.0,1984.47,0.56429785,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.40047303808092277
CUST137940,27.0,Male,Kochi,31.0,Two Year,Standard,756.03,24299.58,Debit Card,Fiber,8.0,4.0,1.0,57.7,1,41.0,24299.58,0.4760135,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.4001219674563262
CUST108638,67.0,Female,Kolkata,57.0,Month-to-Month,Basic,,44410.98,Cash,,11.0,5.0,2.0,19.6,1,48.0,44410.98,0.39687526,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.400104937057258
CUST123125,24.0,Female,Delhi,21.0,One Year,Standard,810.53,16179.41,Debit Card,Fiber,17.0,1.0,0.0,65.2,1,77.0,16179.41,0.50784487,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4000438147839666
CUST123125,24.0,Female,Delhi,21.0,One Year,Standard,810.53,16179.41,Debit Card,Fiber,17.0,1.0,0.0,65.2,1,77.0,16179.41,0.50784487,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.4000438147839666
CUST141331,70.0,Female,Bengaluru,23.0,Month-to-Month,Standard,,20798.87,Net Banking,Cable,14.0,4.0,1.0,28.9,1,47.0,20798.87,0.48929656,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.399780357082661
CUST100169,37.0,Male,Chennai,1.0,One Year,Standard,762.0,694.08,Credit Card,Fiber,16.0,3.0,2.0,29.5,1,71.0,694.08,0.567953,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.399478346021011
CUST106435,53.0,Male,Jaipur,58.0,One Year,Standard,735.58,37608.82,UPI,Mobile Data,13.0,2.0,2.0,45.5,0,88.0,37608.82,0.42253637,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.3993369302308547
CUST121632,22.0,Female,Jaipur,52.0,Two Year,Standard,841.47,47076.54,Debit Card,Mobile Data,12.0,2.0,0.0,64.1,0,1.0,47076.54,0.38461927,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39886575895079623
CUST125813,33.0,Male,Kolkata,29.0,One Year,Standard,785.12,23952.0,Net Banking,Fiber,26.0,0.0,3.0,38.2,0,67.0,23952.0,0.47508693,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39851623641712575
CUST143860,57.0,Male,Chennai,8.0,Month-to-Month,Basic,,3770.51,Auto Debit,Fiber,,5.0,2.0,41.6,0,50.0,3770.51,0.55399466,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3981789137893508
CUST103144,50.0,Male,Pune,59.0,Month-to-Month,Standard,800.42,42372.58,Net Banking,Fiber,13.0,2.0,0.0,64.4,0,86.0,42372.58,0.40138686,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.3976499915790881
CUST140640,27.0,Female,Kolkata,48.0,One Year,Standard,771.76,39431.55,Net Banking,,14.0,2.0,1.0,58.4,0,87.0,39431.55,0.41264796,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39743420134551233
CUST108195,26.0,Female,Chennai,18.0,Two Year,Standard,775.79,12687.31,UPI,Fiber,13.0,4.0,1.0,58.8,0,54.0,12687.31,0.5175319,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39720868996942615
CUST131223,55.0,Female,Ahmedabad,10.0,Two Year,Standard,756.91,6733.52,Debit Card,Fiber,5.0,3.0,0.0,51.4,1,31.0,6733.52,0.5393557,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3960907427704694
CUST111228,55.0,Male,Kolkata,35.0,Month-to-Month,Standard,749.16,27763.92,Debit Card,DSL,8.0,2.0,0.0,17.3,1,46.0,27763.92,0.45601127,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.3956599654945715
CUST121104,30.0,Female,Ahmedabad,22.0,One Year,Standard,801.22,15663.72,Net Banking,DSL,19.0,2.0,0.0,34.7,0,89.0,15663.72,0.50312847,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.395322314095965
CUST134831,19.0,Male,Delhi,30.0,Two Year,Standard,795.02,25783.18,Net Banking,Fiber,20.0,5.0,0.0,50.6,0,51.0,25783.18,0.46257454,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39479999913183533
CUST107463,30.0,Female,Pune,36.0,One Year,Standard,766.81,28527.38,Net Banking,Fiber,8.0,0.0,2.0,36.5,0,18.0,28527.38,0.4516691,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39472275724793554
CUST136506,49.0,Female,Chennai,72.0,One Year,Standard,794.66,58773.24,Auto Debit,Fiber,7.0,2.0,1.0,7.3,1,,58773.24,0.33230874,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39445698101820165
CUST128206,70.0,Other,Jaipur,25.0,One Year,Standard,746.16,20429.4,Auto Debit,DSL,16.0,5.0,0.0,21.3,1,53.0,20429.4,0.48231435,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39387544514591244
CUST144205,26.0,Male,Mumbai,15.0,Two Year,Standard,780.36,12024.01,UPI,DSL,,0.0,0.0,29.0,0,78.0,12024.01,0.5147697,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39344867956292695
CUST140798,25.0,Female,Pune,33.0,Month-to-Month,Standard,745.76,27947.15,Cash,DSL,18.0,2.0,3.0,23.6,0,45.0,27947.15,0.45200768,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39336202539978965
CUST113593,47.0,Male,Kochi,25.0,Two Year,Standard,784.44,18804.67,Cash,Fiber,11.0,2.0,1.0,37.7,0,18.0,18804.67,0.48786303,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39328558619358156
CUST102697,25.0,Male,Kochi,12.0,Month-to-Month,Standard,755.88,9178.9,Credit Card,Cable,10.0,1.0,1.0,45.3,0,24.0,9178.9,0.52517897,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3929007344682914
CUST127465,40.0,Male,Hyderabad,21.0,Month-to-Month,Standard,729.67,13833.33,,Cable,11.0,5.0,0.0,47.5,0,18.0,13833.33,0.5068035,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39285459910125065
CUST105342,53.0,Female,Chennai,47.0,Month-to-Month,Standard,783.69,40520.53,UPI,Cable,16.0,3.0,0.0,43.9,1,86.0,40520.53,0.4016187,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39271239952778836
CUST137501,66.0,Female,,16.0,Month-to-Month,Standard,772.88,10861.47,Debit Card,Mobile Data,11.0,1.0,1.0,35.9,0,18.0,10861.47,0.51812017,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3925927760995862
CUST147600,35.0,Female,Chennai,34.0,Month-to-Month,Standard,878.14,28736.7,Auto Debit,DSL,21.0,3.0,0.0,57.7,0,12.0,28736.7,0.44742048,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39232511768604866
CUST139842,22.0,Female,Jaipur,23.0,Month-to-Month,Standard,766.92,16619.2,Auto Debit,Cable,13.0,1.0,1.0,51.9,1,65.0,16619.2,0.49505734,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39230356550571166
CUST106304,52.0,Female,Kochi,71.0,Two Year,Standard,814.68,65772.41,Auto Debit,Fiber,13.0,0.0,1.0,53.7,0,71.0,65772.41,0.30144855,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39212811401709646
CUST133944,74.0,Female,Kolkata,14.0,Month-to-Month,Standard,841.45,10488.42,UPI,DSL,24.0,1.0,0.0,51.7,0,5.0,10488.42,0.51891464,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3921216685046857
CUST121253,58.0,Male,Bengaluru,36.0,One Year,Standard,755.57,28109.89,UPI,Fiber,6.0,0.0,2.0,33.5,0,41.0,28109.89,0.44955644,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.3920942855150296
CUST129525,25.0,Female,Ahmedabad,31.0,Two Year,Standard,741.71,21012.95,Credit Card,Cable,7.0,2.0,1.0,27.8,0,40.0,21012.95,0.47708225,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3918198699755834
CUST134160,30.0,Female,Kochi,46.0,Month-to-Month,Standard,760.99,30852.53,Auto Debit,Fiber,14.0,3.0,2.0,21.8,0,38.0,30852.53,0.43794623,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.3915194002939946
CUST129524,49.0,Female,Delhi,8.0,One Year,Standard,764.18,6569.99,Auto Debit,Fiber,5.0,1.0,0.0,40.7,1,7.0,6569.99,0.5334518,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3915076909109575
CUST142535,57.0,Female,Mumbai,27.0,Month-to-Month,Standard,771.86,21598.93,UPI,Cable,12.0,2.0,0.0,36.2,0,74.0,21598.93,0.4742811,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.3914726391758445
CUST124488,65.0,Male,Delhi,23.0,Month-to-Month,Standard,749.04,17892.26,Net Banking,Fiber,16.0,3.0,1.0,53.2,0,81.0,17892.26,0.48832056,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.391093385130617
CUST113287,61.0,Male,Mumbai,11.0,Two Year,Standard,742.67,7753.36,UPI,Fiber,5.0,2.0,1.0,83.8,1,51.0,7753.36,0.5280612,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39099288519731645
CUST131155,30.0,Female,Pune,43.0,Month-to-Month,Standard,784.24,37384.31,Credit Card,Fiber,8.0,3.0,0.0,38.2,1,20.0,37384.31,0.41149005,Medium Risk,High Value,Watch - High Value,Medium,Monitor closely and improve engagement,0.39098628735005225
CUST147619,64.0,Female,Kochi,15.0,Month-to-Month,Standard,693.91,8907.54,Auto Debit,Mobile Data,3.0,5.0,1.0,33.6,0,24.0,8907.54,0.5228565,Medium Risk,Low Value,Watch - Low Value,Medium,Engagement campaign and service monitoring,0.39052775780633675
